Date,Time,Open,High,Low,Close,Volume,OI
2022-11-29,09:15:00,250.0,250.0,250.0,250.0,0,0
2022-11-29,09:21:00,250.0,250.0,250.0,250.0,0,0
2022-11-29,09:24:00,250.0,250.0,250.0,250.0,0,0
2022-11-29,09:27:00,250.0,250.0,250.0,250.0,0,0
2022-11-29,09:30:00,250.0,250.0,250.0,250.0,0,0
2022-11-29,09:36:00,250.0,250.0,250.0,250.0,0,0
2022-11-29,09:42:00,250.0,250.0,250.0,250.0,0,0
2022-11-29,09:51:00,250.0,250.0,250.0,250.0,0,0
2022-11-29,09:57:00,250.0,250.0,250.0,250.0,0,0
2022-11-29,10:06:00,250.0,250.0,250.0,250.0,0,0
2022-11-29,10:21:00,250.0,250.0,250.0,250.0,0,0
2022-11-29,10:24:00,250.0,250.0,250.0,250.0,0,0
2022-11-29,10:27:00,250.0,250.0,250.0,250.0,0,0
2022-11-29,10:36:00,250.0,250.0,250.0,250.0,0,0
2022-11-29,10:39:00,250.0,250.0,250.0,250.0,0,0
2022-11-29,10:48:00,250.0,250.0,250.0,250.0,0,0
2022-11-29,10:51:00,250.0,250.0,250.0,250.0,0,0
2022-11-29,11:06:00,250.0,250.0,250.0,250.0,0,0
2022-11-29,11:21:00,250.0,250.0,250.0,250.0,0,0
2022-11-29,11:36:00,250.0,250.0,250.0,250.0,0,0
2022-11-29,11:51:00,250.0,250.0,250.0,250.0,0,0
2022-11-29,12:06:00,250.0,250.0,250.0,250.0,0,0
2022-11-29,12:09:00,250.0,250.0,250.0,250.0,0,0
2022-11-29,12:15:00,250.0,250.0,250.0,250.0,0,0
2022-11-29,12:21:00,250.0,250.0,250.0,250.0,0,0
2022-11-29,12:27:00,250.0,250.0,250.0,250.0,0,0
2022-11-29,12:36:00,250.0,250.0,250.0,250.0,0,0
2022-11-29,12:45:00,250.0,250.0,250.0,250.0,0,0
2022-11-29,12:51:00,250.0,250.0,250.0,250.0,0,0
2022-11-29,12:57:00,250.0,250.0,250.0,250.0,0,0
2022-11-29,13:06:00,250.0,250.0,250.0,250.0,0,0
2022-11-29,13:18:00,250.0,250.0,250.0,250.0,0,0
2022-11-29,13:21:00,250.0,250.0,250.0,250.0,0,0
2022-11-29,13:27:00,250.0,250.0,250.0,250.0,0,0
2022-11-29,13:36:00,250.0,250.0,250.0,250.0,0,0
2022-11-29,13:39:00,250.0,250.0,250.0,250.0,0,0
2022-11-29,13:51:00,250.0,250.0,250.0,250.0,0,0
2022-11-29,14:00:00,250.0,250.0,250.0,250.0,0,0
2022-11-29,14:06:00,250.0,250.0,250.0,250.0,0,0
2022-11-29,14:09:00,250.0,250.0,250.0,250.0,0,0
2022-11-29,14:12:00,250.0,250.0,250.0,250.0,0,0
2022-11-29,14:21:00,250.0,250.0,250.0,250.0,0,0
2022-11-29,14:24:00,250.0,250.0,250.0,250.0,0,0
