Date,Time,Open,High,Low,Close,Volume,OI
2022-11-18,09:15:00,1.8,1.8,1.8,1.8,0,0
2022-11-21,09:15:00,1.8,1.8,1.8,1.8,0,0
2022-11-22,09:15:00,1.8,1.8,1.8,1.8,0,0
2022-11-23,09:15:00,1.8,1.8,1.8,1.8,0,0
2022-11-24,09:15:00,1.8,1.8,1.8,1.8,0,0
2022-11-25,09:15:00,1.8,1.8,1.8,1.8,0,0
2022-11-28,09:15:00,499.75,499.75,499.75,499.75,0,0
2022-11-28,09:24:00,499.75,499.75,499.75,499.75,0,0
2022-11-28,09:30:00,499.75,499.75,499.75,499.75,0,0
2022-11-28,09:45:00,499.75,499.75,499.75,499.75,0,0
2022-11-28,10:00:00,499.75,499.75,499.75,499.75,0,0
2022-11-28,10:15:00,499.75,499.75,499.75,499.75,0,0
2022-11-28,10:21:00,499.75,499.75,499.75,499.75,0,0
2022-11-28,10:30:00,499.75,499.75,499.75,499.75,0,0
2022-11-28,10:45:00,499.75,499.75,499.75,499.75,0,0
2022-11-28,11:00:00,499.75,499.75,499.75,499.75,0,0
2022-11-28,11:15:00,499.75,499.75,499.75,499.75,0,0
2022-11-28,11:30:00,499.75,499.75,499.75,499.75,0,0
2022-11-28,11:45:00,499.75,499.75,499.75,499.75,0,0
2022-11-28,12:00:00,499.75,499.75,499.75,499.75,0,0
2022-11-28,12:15:00,499.75,499.75,499.75,499.75,0,0
2022-11-28,12:30:00,499.75,499.75,499.75,499.75,0,0
2022-11-28,12:45:00,499.75,499.75,499.75,499.75,0,0
2022-11-28,12:48:00,499.75,499.75,499.75,499.75,0,0
2022-11-28,12:54:00,499.75,499.75,499.75,499.75,0,0
2022-11-28,13:00:00,499.75,499.75,499.75,499.75,0,0
2022-11-28,13:15:00,499.75,499.75,499.75,499.75,0,0
2022-11-28,13:30:00,499.75,499.75,499.75,499.75,0,0
2022-11-28,13:45:00,499.75,499.75,499.75,499.75,0,0
2022-11-28,13:51:00,499.75,499.75,499.75,499.75,0,0
2022-11-28,13:54:00,499.75,499.75,499.75,499.75,0,0
2022-11-28,14:00:00,499.75,499.75,499.75,499.75,0,0
2022-11-28,14:15:00,499.75,499.75,499.75,499.75,0,0
2022-11-28,14:30:00,499.75,499.75,499.75,499.75,0,0
2022-11-28,14:45:00,499.75,499.75,499.75,499.75,0,0
2022-11-28,15:00:00,499.75,499.75,499.75,499.75,0,0
2022-11-28,15:15:00,499.75,499.75,499.75,499.75,0,0
