Date,Time,Open,High,Low,Close,Volume,OI
2023-01-06,14:03:00,3.65,3.65,3.65,3.65,0,0
2023-01-06,14:06:00,3.65,3.65,3.65,3.65,0,0
2023-01-06,14:09:00,3.65,3.75,3.65,3.75,0,50
2023-01-06,14:12:00,3.75,3.75,3.75,3.75,0,50
2023-01-06,14:15:00,3.75,3.75,3.75,3.75,0,50
2023-01-06,14:18:00,3.75,3.75,3.75,3.75,0,50
2023-01-06,14:21:00,3.75,3.75,3.75,3.75,0,50
2023-01-06,14:24:00,3.75,3.75,3.65,3.65,50,100
2023-01-06,14:27:00,3.65,3.65,3.65,3.65,0,100
2023-01-06,14:30:00,3.65,3.65,3.65,3.65,0,100
2023-01-06,14:33:00,3.65,3.65,3.65,3.65,0,100
2023-01-06,14:36:00,3.65,3.65,3.65,3.65,0,100
2023-01-06,14:39:00,3.65,3.65,3.65,3.65,0,100
2023-01-06,14:42:00,3.65,3.65,3.65,3.65,0,100
2023-01-06,14:45:00,3.65,3.65,3.65,3.65,0,100
2023-01-06,14:48:00,3.65,3.65,3.65,3.65,0,100
2023-01-06,14:51:00,3.65,3.65,3.65,3.65,0,100
2023-01-06,14:54:00,3.65,3.65,3.65,3.65,0,100
2023-01-06,14:57:00,3.65,3.65,3.65,3.65,0,100
2023-01-06,15:00:00,3.65,3.65,3.6,3.6,100,150
2023-01-06,15:03:00,3.6,3.6,3.6,3.6,0,150
2023-01-06,15:06:00,3.6,3.6,3.6,3.6,0,150
2023-01-06,15:09:00,3.6,3.7,3.6,3.7,50,250
2023-01-06,15:12:00,3.7,3.7,3.7,3.7,0,250
2023-01-06,15:15:00,3.7,3.7,3.7,3.7,0,250
2023-01-06,15:18:00,3.7,3.7,3.7,3.7,0,250
2023-01-06,15:21:00,3.7,3.7,3.7,3.7,0,250
2023-01-06,15:24:00,3.7,3.7,3.7,3.7,0,250
2023-01-06,15:27:00,3.7,3.7,3.7,3.7,0,250
2023-01-09,09:27:00,4.3,5.1,4.3,5.1,50,300
2023-01-09,09:33:00,5.1,5.1,5.1,5.1,0,300
2023-01-09,09:39:00,5.1,5.1,5.1,5.1,0,300
2023-01-09,09:42:00,5.1,5.1,5.1,5.1,0,300
2023-01-09,09:45:00,5.1,5.1,4.4,4.4,50,300
2023-01-09,09:48:00,4.4,4.4,4.4,4.4,0,300
2023-01-09,09:51:00,4.4,4.4,4.4,4.4,0,300
2023-01-09,09:54:00,4.4,4.4,4.4,4.4,0,300
2023-01-09,09:57:00,4.4,4.4,3.7,3.7,50,350
2023-01-09,10:00:00,3.7,3.7,3.7,3.7,0,350
2023-01-09,10:03:00,3.7,3.7,3.7,3.7,0,350
2023-01-09,10:06:00,3.7,3.7,3.7,3.7,0,350
2023-01-09,10:09:00,3.7,3.7,3.7,3.7,0,350
2023-01-09,10:12:00,3.7,3.7,3.7,3.7,0,350
2023-01-09,10:15:00,3.7,3.7,3.7,3.7,0,350
2023-01-09,10:18:00,3.7,3.7,3.7,3.7,0,350
2023-01-09,10:21:00,3.7,3.7,3.7,3.7,0,350
2023-01-09,10:24:00,3.7,4.65,3.7,4.65,200,400
2023-01-09,10:27:00,4.65,4.65,4.65,4.65,0,400
2023-01-09,10:30:00,4.65,4.65,4.65,4.65,0,400
2023-01-09,10:33:00,4.65,4.65,4.65,4.65,0,400
2023-01-09,10:36:00,4.65,4.65,4.65,4.65,0,400
2023-01-09,10:39:00,4.65,4.65,3.75,3.8,200,600
2023-01-09,10:42:00,3.8,3.8,3.7,3.8,900,600
2023-01-09,10:45:00,3.8,3.8,3.8,3.8,0,600
2023-01-09,10:48:00,3.8,3.8,3.8,3.8,0,600
2023-01-09,10:51:00,3.8,3.8,3.8,3.8,0,600
2023-01-09,10:57:00,3.8,3.8,3.8,3.8,0,600
2023-01-09,11:00:00,3.8,3.8,3.8,3.8,0,600
2023-01-09,11:03:00,3.8,3.8,3.8,3.8,0,600
2023-01-09,11:06:00,3.8,3.8,3.8,3.8,0,600
2023-01-09,11:09:00,3.8,3.8,3.8,3.8,0,600
2023-01-09,11:12:00,3.8,4.5,3.8,4.5,50,1700
2023-01-09,11:15:00,4.5,4.5,4.5,4.5,0,1700
2023-01-09,11:18:00,4.5,4.5,4.5,4.5,0,1700
2023-01-09,11:21:00,4.5,4.5,4.5,4.5,0,1700
2023-01-09,11:24:00,4.5,4.5,4.5,4.5,0,1700
2023-01-09,11:27:00,4.5,4.5,4.5,4.5,0,1700
2023-01-09,11:30:00,4.5,4.5,4.3,4.3,0,1750
2023-01-09,11:33:00,4.3,4.3,4.3,4.3,0,1750
2023-01-09,11:36:00,4.3,4.3,4.3,4.3,0,1750
2023-01-09,11:39:00,4.3,4.3,4.3,4.3,50,2000
2023-01-09,11:42:00,4.3,4.3,4.3,4.3,0,2000
2023-01-09,11:45:00,4.3,4.3,4.3,4.3,0,2000
2023-01-09,11:48:00,4.3,4.3,4.3,4.3,0,2000
2023-01-09,11:51:00,4.3,4.3,4.2,4.2,50,2050
2023-01-09,11:54:00,4.2,4.6,4.2,4.5,400,2050
2023-01-09,11:57:00,4.5,4.5,4.5,4.5,0,2050
2023-01-09,12:00:00,4.5,4.5,4.5,4.5,0,2050
2023-01-09,12:03:00,4.5,4.5,4.5,4.5,0,2050
2023-01-09,12:06:00,4.5,4.5,4.5,4.5,0,2050
2023-01-09,12:09:00,4.5,4.5,4.25,4.25,50,1850
2023-01-09,12:12:00,4.25,4.25,4.25,4.25,0,1850
2023-01-09,12:15:00,4.25,4.25,4.25,4.25,0,1850
2023-01-09,12:18:00,4.25,4.25,4.25,4.25,0,1850
2023-01-09,12:21:00,4.25,4.25,4.25,4.25,0,1850
2023-01-09,12:24:00,4.25,4.25,4.2,4.2,100,1900
2023-01-09,12:27:00,4.2,4.2,4.1,4.1,150,1900
2023-01-09,12:30:00,4.1,4.1,4.1,4.1,0,1900
2023-01-09,12:33:00,4.1,4.1,4.1,4.1,0,1900
2023-01-09,12:36:00,4.1,4.1,4.05,4.05,50,1750
2023-01-09,12:39:00,4.05,4.05,4.05,4.05,0,1750
2023-01-09,12:42:00,4.05,4.1,4.05,4.1,50,1750
2023-01-09,12:45:00,4.1,4.15,4.1,4.15,50,1700
2023-01-09,12:48:00,4.15,4.15,4.15,4.15,50,1650
2023-01-09,12:51:00,4.15,4.2,4.15,4.2,50,1600
2023-01-09,12:54:00,4.2,4.25,4.2,4.2,100,1550
2023-01-09,12:57:00,4.15,4.2,4.15,4.2,150,1400
2023-01-09,13:00:00,4.2,4.2,4.15,4.15,250,1350
2023-01-09,13:03:00,4.15,4.2,4.15,4.2,100,1250
2023-01-09,13:06:00,4.2,4.2,4.2,4.2,50,1250
2023-01-09,13:09:00,4.2,4.2,4.2,4.2,0,1250
2023-01-09,13:12:00,4.2,4.2,4.2,4.2,0,1250
2023-01-09,13:15:00,4.2,4.2,4.15,4.2,250,1250
2023-01-09,13:18:00,4.2,4.2,4.15,4.15,50,1450
2023-01-09,13:21:00,4.15,4.15,4.15,4.15,50,1450
2023-01-09,13:24:00,4.15,4.15,4.1,4.1,100,1450
2023-01-09,13:27:00,4.1,4.15,4.1,4.1,50,1450
2023-01-09,13:30:00,4.1,4.15,4.1,4.15,50,1450
2023-01-09,13:33:00,4.15,4.15,4.1,4.15,200,1750
2023-01-09,13:36:00,4.15,4.15,4.15,4.15,0,1750
2023-01-09,13:39:00,4.15,4.15,4.15,4.15,0,1750
2023-01-09,13:42:00,4.15,4.2,4.15,4.2,550,1900
2023-01-09,13:45:00,4.2,4.2,4.1,4.1,200,1900
2023-01-09,13:48:00,4.1,4.1,4.1,4.1,0,1900
2023-01-09,13:51:00,4.1,4.1,3.95,3.95,250,2350
2023-01-09,13:54:00,3.95,3.95,3.95,3.95,0,2350
2023-01-09,13:57:00,3.95,3.95,3.95,3.95,0,2350
2023-01-09,14:00:00,3.95,3.95,3.95,3.95,0,2350
2023-01-09,14:03:00,3.95,4.1,3.95,4.0,200,2350
2023-01-09,14:06:00,4.0,4.0,4.0,4.0,0,2350
2023-01-09,14:09:00,4.0,4.0,4.0,4.0,0,2350
2023-01-09,14:12:00,4.0,4.1,4.0,4.1,250,2100
2023-01-09,14:15:00,4.1,4.1,4.0,4.0,200,2100
2023-01-09,14:18:00,4.0,4.0,4.0,4.0,0,2100
2023-01-09,14:21:00,4.0,4.0,4.0,4.0,0,2100
2023-01-09,14:24:00,4.0,4.0,4.0,4.0,0,2100
2023-01-09,14:27:00,4.0,4.0,4.0,4.0,0,2100
2023-01-09,14:30:00,4.0,4.0,4.0,4.0,0,2100
2023-01-09,14:33:00,4.0,4.25,4.0,4.05,50,2100
2023-01-09,14:36:00,4.05,4.05,4.05,4.05,0,2100
2023-01-09,14:39:00,4.05,4.2,4.05,4.1,350,2100
2023-01-09,14:42:00,4.1,4.1,4.05,4.05,100,2100
2023-01-09,14:45:00,4.1,4.1,4.1,4.1,0,2100
2023-01-09,14:48:00,4.1,4.4,4.1,4.2,1850,2100
2023-01-09,14:51:00,4.2,4.2,3.75,3.75,2200,3100
2023-01-09,14:54:00,3.75,3.8,3.7,3.8,100,3100
2023-01-09,14:57:00,3.8,3.8,3.8,3.8,0,3100
2023-01-09,15:00:00,3.8,4.1,3.8,4.05,2450,4400
2023-01-09,15:03:00,4.05,4.05,4.0,4.0,2150,6850
2023-01-09,15:06:00,4.0,4.0,3.95,3.95,200,8250
2023-01-09,15:09:00,3.95,4.0,3.9,4.0,250,8250
2023-01-09,15:12:00,4.0,4.05,4.0,4.05,50,8250
2023-01-09,15:15:00,4.05,4.1,3.9,4.05,750,8300
2023-01-09,15:18:00,4.05,4.15,4.05,4.1,3450,8250
2023-01-09,15:21:00,4.1,4.15,4.1,4.15,6750,12850
2023-01-09,15:24:00,4.15,4.15,4.0,4.05,3700,20250
2023-01-09,15:27:00,4.05,4.15,3.95,4.0,650,21250
2023-01-10,09:15:00,3.9,3.9,3.9,3.9,0,0
2023-01-10,09:18:00,3.9,3.95,3.9,3.95,50,21100
2023-01-10,09:21:00,3.95,3.95,3.8,3.8,200,21100
2023-01-10,09:24:00,4.0,4.0,3.5,3.5,450,21100
2023-01-10,09:27:00,3.5,3.5,3.35,3.4,1800,19250
2023-01-10,09:30:00,3.4,3.45,3.25,3.3,5850,15200
2023-01-10,09:33:00,3.3,3.5,3.3,3.45,2450,13700
2023-01-10,09:36:00,3.45,3.45,3.4,3.45,300,13550
2023-01-10,09:39:00,3.45,3.45,3.4,3.45,650,13050
2023-01-10,09:42:00,3.45,3.65,3.45,3.55,750,13000
2023-01-10,09:45:00,3.55,3.7,3.5,3.65,1050,12850
