Date,Time,Open,High,Low,Close,Volume,OI
2023-01-05,15:15:00,539.65,539.65,539.65,539.65,0,0
2023-01-05,15:18:00,539.65,539.65,539.65,539.65,0,0
2023-01-05,15:21:00,539.65,539.65,539.65,539.65,0,0
2023-01-05,15:24:00,539.65,539.65,539.65,539.65,0,0
2023-01-05,15:27:00,539.65,539.65,539.65,539.65,0,0
2023-01-06,09:15:00,531.15,531.15,531.15,531.15,0,0
2023-01-06,09:18:00,531.15,531.15,531.15,531.15,0,50
2023-01-06,09:21:00,531.15,531.15,531.15,531.15,0,50
2023-01-06,09:24:00,531.15,531.15,531.15,531.15,0,50
2023-01-06,09:27:00,531.15,531.15,531.15,531.15,0,50
2023-01-06,09:30:00,531.15,531.15,531.15,531.15,0,50
2023-01-06,09:33:00,531.15,531.15,531.15,531.15,0,50
2023-01-06,09:36:00,531.15,531.15,531.15,531.15,0,50
2023-01-06,09:39:00,531.15,531.15,531.15,531.15,0,50
2023-01-06,09:42:00,531.15,531.15,531.15,531.15,0,50
2023-01-06,09:45:00,531.15,531.15,531.15,531.15,0,50
2023-01-06,09:48:00,531.15,531.15,531.15,531.15,0,50
2023-01-06,09:51:00,531.15,531.15,531.15,531.15,0,50
2023-01-06,09:54:00,531.15,531.15,531.15,531.15,0,50
2023-01-06,09:57:00,531.15,531.15,531.15,531.15,0,50
2023-01-06,10:00:00,531.15,531.15,531.15,531.15,0,50
2023-01-06,10:03:00,531.15,531.15,531.15,531.15,0,50
2023-01-06,10:06:00,531.15,531.15,531.15,531.15,0,50
2023-01-06,10:09:00,531.15,531.15,531.15,531.15,0,50
2023-01-06,10:12:00,531.15,531.15,498.35,498.35,50,150
2023-01-06,10:15:00,498.35,498.35,495.35,495.35,100,150
2023-01-06,10:18:00,495.35,495.35,488.75,491.55,550,150
2023-01-06,10:21:00,491.55,491.55,491.55,491.55,0,150
2023-01-06,10:24:00,491.55,494.0,491.55,494.0,50,600
2023-01-06,10:27:00,494.0,494.0,494.0,494.0,0,600
2023-01-06,10:30:00,494.0,494.0,481.7,490.85,250,700
2023-01-06,10:33:00,490.85,492.1,490.85,492.1,200,700
2023-01-06,10:36:00,492.1,492.1,478.6,478.6,100,500
2023-01-06,10:39:00,478.6,478.6,478.6,478.6,0,500
2023-01-06,10:42:00,478.6,478.6,474.55,474.55,100,550
2023-01-06,10:45:00,474.55,474.55,474.55,474.55,0,550
2023-01-06,10:48:00,474.55,474.55,474.55,474.55,0,550
2023-01-06,10:51:00,474.55,474.55,474.55,474.55,0,550
2023-01-06,10:54:00,474.55,491.7,474.55,491.7,100,650
2023-01-06,10:57:00,491.7,491.7,491.7,491.7,0,650
2023-01-06,11:00:00,491.7,491.7,491.7,491.7,0,650
2023-01-06,11:03:00,491.7,491.7,460.35,460.35,50,750
2023-01-06,11:06:00,460.35,460.35,460.35,460.35,0,750
2023-01-06,11:09:00,460.35,460.35,460.35,460.35,0,800
2023-01-06,11:12:00,460.35,460.35,460.35,460.35,0,800
2023-01-06,11:15:00,460.35,460.35,457.75,457.75,100,800
2023-01-06,11:18:00,457.75,457.75,457.75,457.75,0,800
2023-01-06,11:21:00,457.75,457.75,457.75,457.75,0,800
2023-01-06,11:24:00,457.75,457.75,457.75,457.75,0,800
2023-01-06,11:27:00,457.75,457.75,457.75,457.75,0,800
2023-01-06,11:30:00,457.75,457.75,457.75,457.75,0,800
2023-01-06,11:33:00,457.75,457.75,457.75,457.75,0,800
2023-01-06,11:36:00,457.75,457.75,457.75,457.75,0,800
2023-01-06,11:39:00,457.75,473.4,457.75,473.4,100,900
2023-01-06,11:42:00,473.4,473.4,473.4,473.4,0,900
2023-01-06,11:45:00,482.5,482.5,473.4,482.5,50,1000
2023-01-06,11:48:00,482.5,482.5,482.5,482.5,0,1000
2023-01-06,11:51:00,482.5,482.5,472.05,472.05,50,950
2023-01-06,11:54:00,472.05,472.05,472.05,472.05,0,950
2023-01-06,11:57:00,472.05,472.05,472.05,472.05,0,950
2023-01-06,12:00:00,472.05,481.5,472.05,479.15,150,900
2023-01-06,12:03:00,479.15,479.15,479.15,479.15,0,900
2023-01-06,12:06:00,479.15,479.15,479.15,479.15,0,900
2023-01-06,12:09:00,479.15,479.15,479.15,479.15,0,900
2023-01-06,12:12:00,479.15,479.15,479.15,479.15,0,900
2023-01-06,12:15:00,479.15,479.15,479.15,479.15,0,900
2023-01-06,12:18:00,479.15,479.15,479.15,479.15,0,900
2023-01-06,12:21:00,479.15,479.15,479.15,479.15,0,900
2023-01-06,12:24:00,479.15,479.15,479.15,479.15,0,900
2023-01-06,12:27:00,479.15,479.15,479.15,479.15,0,900
2023-01-06,12:30:00,479.15,479.15,479.15,479.15,0,900
2023-01-06,12:33:00,479.15,479.15,479.15,479.15,0,900
2023-01-06,12:36:00,479.15,479.15,479.15,479.15,0,900
2023-01-06,12:39:00,479.15,479.15,479.15,479.15,0,900
2023-01-06,12:42:00,479.15,479.15,479.15,479.15,0,900
2023-01-06,12:45:00,479.15,479.15,479.15,479.15,0,900
2023-01-06,12:48:00,479.15,479.15,479.15,479.15,0,900
2023-01-06,12:51:00,479.15,479.15,479.15,479.15,0,900
2023-01-06,12:54:00,479.15,479.15,417.45,417.45,50,800
2023-01-06,12:57:00,417.45,417.45,410.95,410.95,50,800
2023-01-06,13:00:00,410.95,410.95,410.95,410.95,0,800
2023-01-06,13:03:00,410.95,410.95,410.95,410.95,0,800
2023-01-06,13:06:00,410.95,410.95,402.95,402.95,50,800
2023-01-06,13:09:00,402.95,402.95,402.95,402.95,0,800
2023-01-06,13:12:00,402.95,402.95,402.95,402.95,0,800
2023-01-06,13:15:00,402.95,402.95,402.95,402.95,0,800
2023-01-06,13:18:00,402.95,402.95,396.95,396.95,50,800
2023-01-06,13:21:00,396.95,396.95,396.95,396.95,0,800
2023-01-06,13:24:00,396.95,396.95,389.95,389.95,500,800
2023-01-06,13:27:00,389.95,389.95,386.5,386.5,450,1300
2023-01-06,13:30:00,386.5,386.5,386.5,386.5,0,1300
2023-01-06,13:33:00,386.5,386.5,386.5,386.5,0,1300
2023-01-06,13:36:00,386.5,386.5,386.5,386.5,0,1300
2023-01-06,13:39:00,386.5,386.5,386.5,386.5,0,1300
2023-01-06,13:42:00,386.5,386.5,386.5,386.5,0,1300
2023-01-06,13:45:00,386.5,386.5,386.5,386.5,0,1300
2023-01-06,13:48:00,386.5,386.5,386.5,386.5,0,1300
2023-01-06,13:51:00,386.5,386.5,386.5,386.5,0,1300
2023-01-06,13:54:00,386.5,386.5,386.5,386.5,0,1300
2023-01-06,13:57:00,386.5,386.5,386.5,386.5,0,1300
2023-01-06,14:00:00,386.5,413.4,386.5,413.4,200,1700
2023-01-06,14:03:00,413.4,413.4,413.4,413.4,0,1700
2023-01-06,14:06:00,413.4,413.4,413.4,413.4,0,1700
2023-01-06,14:09:00,413.4,413.4,413.4,413.4,0,1700
2023-01-06,14:12:00,413.4,413.4,413.4,413.4,0,1700
2023-01-06,14:15:00,413.4,413.4,413.4,413.4,0,1700
2023-01-06,14:18:00,413.4,413.4,413.4,413.4,0,1700
2023-01-06,14:21:00,413.4,413.4,413.4,413.4,0,1700
2023-01-06,14:24:00,413.4,413.4,402.05,402.05,300,1700
2023-01-06,14:27:00,402.05,402.05,402.05,402.05,0,1700
2023-01-06,14:30:00,402.05,402.05,402.05,402.05,0,1700
2023-01-06,14:33:00,402.05,402.05,402.05,402.05,0,1700
2023-01-06,14:36:00,402.05,402.05,402.05,402.05,0,1700
2023-01-06,14:39:00,402.05,402.05,402.05,402.05,0,1700
2023-01-06,14:42:00,402.05,402.05,387.0,387.0,100,1700
2023-01-06,14:45:00,387.0,387.0,387.0,387.0,0,1700
2023-01-06,14:48:00,387.0,387.0,387.0,387.0,0,1700
2023-01-06,14:51:00,387.0,412.2,387.0,412.2,200,1800
2023-01-06,14:54:00,412.2,412.2,412.2,412.2,0,1800
2023-01-06,14:57:00,412.2,420.9,412.2,420.9,150,1950
2023-01-06,15:00:00,420.9,423.5,420.9,423.5,50,1950
2023-01-06,15:03:00,423.5,423.5,404.75,404.75,50,1850
2023-01-06,15:06:00,404.75,404.75,404.75,404.75,0,1850
2023-01-06,15:09:00,404.75,404.75,404.75,404.75,0,1850
2023-01-06,15:12:00,404.75,404.75,404.75,404.75,0,1850
