Date,Time,Open,High,Low,Close,Volume,OI
2022-12-16,10:51:00,422.35,422.35,422.35,422.35,0,0
2022-12-16,10:54:00,422.35,424.8,422.35,424.8,150,150
2022-12-16,10:57:00,424.8,424.8,424.8,424.8,0,150
2022-12-16,11:00:00,424.8,424.8,424.8,424.8,0,150
2022-12-16,11:03:00,424.8,424.8,424.8,424.8,0,150
2022-12-16,11:06:00,424.8,424.8,424.8,424.8,0,150
2022-12-16,11:09:00,424.8,424.8,424.8,424.8,0,150
2022-12-16,11:12:00,424.8,424.8,424.8,424.8,0,150
2022-12-16,11:15:00,424.8,424.8,424.8,424.8,0,150
2022-12-16,11:18:00,424.8,445.85,424.8,445.85,100,300
2022-12-16,11:21:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,11:24:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,11:27:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,11:30:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,11:33:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,11:36:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,11:39:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,11:42:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,11:45:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,11:48:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,11:51:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,11:54:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,11:57:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,12:00:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,12:03:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,12:06:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,12:09:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,12:12:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,12:15:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,12:18:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,12:21:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,12:24:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,12:27:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,12:30:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,12:33:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,12:36:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,12:39:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,12:42:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,12:45:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,12:48:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,12:51:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,12:54:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,12:57:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,13:00:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,13:03:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,13:06:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,13:09:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,13:12:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,13:15:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,13:18:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,13:21:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,13:24:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,13:27:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,13:30:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,13:33:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,13:36:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,13:39:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,13:42:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,13:45:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,13:48:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,13:51:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,13:54:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,13:57:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,14:00:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,14:03:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,14:06:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,14:09:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,14:12:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,14:15:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,14:18:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,14:21:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,14:24:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,14:27:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,14:30:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,14:33:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,14:36:00,445.85,445.85,445.85,445.85,0,300
2022-12-16,14:39:00,445.85,445.85,419.0,419.0,50,400
2022-12-16,14:42:00,419.0,419.0,419.0,419.0,0,400
2022-12-16,14:45:00,419.0,419.0,419.0,419.0,0,400
2022-12-16,14:48:00,419.0,419.0,419.0,419.0,0,400
2022-12-16,14:51:00,419.0,419.0,419.0,419.0,0,400
2022-12-16,14:54:00,419.0,419.0,419.0,419.0,0,400
2022-12-16,14:57:00,419.0,419.0,419.0,419.0,0,400
2022-12-16,15:00:00,419.0,419.0,419.0,419.0,0,400
2022-12-16,15:03:00,419.0,419.0,419.0,419.0,0,400
2022-12-16,15:06:00,419.0,419.0,419.0,419.0,0,400
