Date,Time,Open,High,Low,Close,Volume,OI
2022-11-18,09:15:00,24.95,24.95,24.95,24.95,0,0
2022-11-21,09:15:00,24.95,24.95,24.95,24.95,0,0
2022-11-22,09:15:00,24.95,24.95,24.95,24.95,0,0
2022-11-23,09:15:00,24.95,24.95,24.95,24.95,0,0
2022-11-24,09:15:00,24.95,24.95,24.95,24.95,0,0
2022-11-25,09:15:00,24.95,24.95,24.95,24.95,0,0
2022-11-28,09:15:00,24.95,24.95,24.95,24.95,0,0
2022-11-29,09:15:00,24.95,24.95,24.95,24.95,0,0
2022-11-30,09:15:00,24.95,24.95,24.95,24.95,0,0
2022-12-23,09:15:00,238.95,238.95,238.95,238.95,0,0
2022-12-23,09:18:00,238.95,238.95,238.95,238.95,50,0
2022-12-23,09:21:00,238.95,238.95,238.95,238.95,0,0
2022-12-23,09:24:00,238.95,238.95,238.95,238.95,0,0
2022-12-23,09:27:00,238.95,238.95,238.95,238.95,0,0
2022-12-23,09:30:00,238.95,238.95,238.95,238.95,0,0
2022-12-23,09:33:00,238.95,238.95,238.95,238.95,0,0
2022-12-23,09:36:00,238.95,238.95,238.95,238.95,0,0
2022-12-23,09:39:00,238.95,238.95,238.95,238.95,0,0
2022-12-23,09:42:00,238.95,238.95,238.95,238.95,0,0
2022-12-23,09:45:00,238.95,238.95,238.95,238.95,0,0
2022-12-23,09:48:00,238.95,238.95,238.95,238.95,0,0
2022-12-23,09:51:00,238.95,242.6,238.95,242.6,100,100
2022-12-23,09:54:00,242.6,242.6,242.6,242.6,0,100
2022-12-23,09:57:00,242.6,242.6,242.6,242.6,0,100
2022-12-23,10:00:00,242.6,242.6,242.6,242.6,0,100
2022-12-23,10:03:00,242.6,242.6,242.6,242.6,0,100
2022-12-23,10:06:00,242.6,242.6,242.6,242.6,0,100
2022-12-23,10:09:00,242.6,242.6,242.6,242.6,0,100
2022-12-23,10:12:00,242.6,242.6,242.6,242.6,0,100
