Date,Time,Open,High,Low,Close,Volume,OI
2022-12-20,12:09:00,182.95,182.95,182.95,182.95,0,0
2022-12-20,12:12:00,182.95,182.95,182.95,182.95,0,0
2022-12-20,12:15:00,182.95,182.95,182.95,182.95,0,0
2022-12-20,12:18:00,182.95,182.95,182.95,182.95,0,0
2022-12-20,12:21:00,182.95,182.95,182.95,182.95,0,0
2022-12-20,12:24:00,182.95,182.95,182.95,182.95,0,0
2022-12-20,12:27:00,182.95,182.95,182.95,182.95,0,0
2022-12-20,12:30:00,182.95,182.95,182.95,182.95,0,0
2022-12-20,12:33:00,182.95,182.95,182.95,182.95,0,0
2022-12-20,12:36:00,182.95,182.95,182.95,182.95,0,0
2022-12-20,12:39:00,182.95,182.95,182.95,182.95,0,0
2022-12-20,12:42:00,182.95,182.95,182.95,182.95,0,0
2022-12-20,12:45:00,182.95,182.95,182.95,182.95,0,0
2022-12-20,12:48:00,182.95,182.95,182.95,182.95,0,0
2022-12-20,12:51:00,182.95,182.95,182.95,182.95,0,0
2022-12-20,12:54:00,182.95,182.95,170.35,170.35,400,100
2022-12-20,12:57:00,170.35,170.35,169.55,169.55,50,500
2022-12-20,13:00:00,169.55,169.55,162.0,162.0,50,550
2022-12-20,13:03:00,162.0,162.0,159.7,160.6,200,600
2022-12-20,13:06:00,160.6,160.9,160.6,160.9,300,1000
2022-12-20,13:09:00,160.9,164.95,160.9,164.95,0,1100
2022-12-20,13:12:00,164.95,164.95,164.95,164.95,150,1100
2022-12-20,13:15:00,164.95,164.95,164.95,164.95,0,1100
2022-12-20,13:18:00,164.95,164.95,164.95,164.95,0,1100
2022-12-20,13:21:00,164.95,164.95,164.95,164.95,0,1100
2022-12-20,13:24:00,164.95,164.95,164.95,164.95,0,1100
2022-12-20,13:27:00,164.95,164.95,164.95,164.95,0,1100
2022-12-20,13:30:00,164.95,164.95,164.95,164.95,0,1100
2022-12-20,13:33:00,164.95,164.95,164.95,164.95,0,1100
2022-12-20,13:36:00,164.95,164.95,164.95,164.95,0,1100
2022-12-20,13:39:00,164.95,164.95,164.95,164.95,0,1100
2022-12-20,13:42:00,164.95,164.95,164.95,164.95,0,1100
2022-12-20,13:45:00,164.95,164.95,164.95,164.95,0,1100
2022-12-20,13:48:00,164.95,164.95,164.95,164.95,0,1100
2022-12-20,13:51:00,164.95,164.95,164.95,164.95,0,1100
2022-12-20,13:54:00,164.95,164.95,164.95,164.95,0,1100
2022-12-20,13:57:00,164.95,164.95,164.95,164.95,0,1100
2022-12-20,14:00:00,164.95,164.95,164.95,164.95,0,1100
2022-12-20,14:03:00,164.95,164.95,164.95,164.95,0,1100
2022-12-20,14:06:00,164.95,164.95,164.95,164.95,0,1100
2022-12-20,14:09:00,164.95,164.95,164.95,164.95,0,1100
2022-12-20,14:12:00,164.95,164.95,164.95,164.95,0,1100
2022-12-20,14:15:00,164.95,164.95,164.95,164.95,0,1100
2022-12-20,14:18:00,164.95,164.95,164.95,164.95,0,1100
2022-12-20,14:21:00,164.95,164.95,164.95,164.95,0,1100
2022-12-20,14:24:00,164.95,164.95,164.95,164.95,0,1100
2022-12-20,14:27:00,164.95,164.95,145.1,145.1,100,1250
2022-12-20,14:30:00,145.1,145.1,145.1,145.1,0,1250
2022-12-20,14:33:00,145.1,145.1,145.1,145.1,0,1250
2022-12-20,14:36:00,145.1,145.1,145.1,145.1,0,1250
2022-12-20,14:39:00,145.1,145.1,145.1,145.1,0,1250
2022-12-20,14:42:00,145.1,145.1,145.1,145.1,0,1250
2022-12-20,14:45:00,145.1,145.1,145.1,145.1,0,1250
2022-12-20,14:48:00,145.1,145.1,145.1,145.1,0,1250
2022-12-20,14:51:00,145.1,145.1,145.1,145.1,0,1250
2022-12-20,14:54:00,145.1,145.1,145.1,145.1,0,1250
2022-12-20,14:57:00,145.1,145.1,145.1,145.1,0,1250
2022-12-20,15:00:00,145.1,145.1,145.1,145.1,0,1250
2022-12-20,15:03:00,145.1,145.1,145.1,145.1,0,1250
2022-12-20,15:06:00,145.1,145.1,145.1,145.1,0,1250
2022-12-20,15:09:00,145.1,145.1,128.65,128.65,50,1150
2022-12-20,15:12:00,128.65,128.65,128.65,128.65,0,1150
2022-12-20,15:15:00,128.65,128.65,128.65,128.65,0,1150
2022-12-20,15:18:00,128.65,128.65,128.65,128.65,0,1150
2022-12-20,15:21:00,128.65,128.65,128.65,128.65,0,1150
2022-12-20,15:24:00,128.65,128.65,128.65,128.65,0,1150
2022-12-20,15:27:00,128.65,131.15,128.65,131.15,0,1200
2022-12-21,10:18:00,134.0,134.0,134.0,134.0,0,1200
2022-12-21,10:21:00,134.0,134.0,134.0,134.0,0,1200
2022-12-21,10:24:00,134.0,135.05,134.0,135.05,50,1200
2022-12-21,10:27:00,135.05,135.05,135.05,135.05,0,1200
2022-12-21,10:30:00,135.05,140.0,135.05,140.0,0,1200
2022-12-21,10:33:00,140.0,140.0,140.0,140.0,0,1200
2022-12-21,10:36:00,140.0,140.0,140.0,140.0,0,1200
2022-12-21,10:39:00,140.0,140.0,140.0,140.0,0,1200
2022-12-21,10:42:00,140.0,140.0,140.0,140.0,0,1200
2022-12-21,10:45:00,140.0,140.0,140.0,140.0,0,1200
2022-12-21,10:48:00,140.0,140.0,140.0,140.0,0,1200
2022-12-21,10:51:00,140.0,140.0,140.0,140.0,0,1200
2022-12-21,10:54:00,140.0,140.0,140.0,140.0,0,1200
2022-12-21,10:57:00,140.0,140.0,140.0,140.0,0,1200
2022-12-21,11:00:00,140.0,140.0,140.0,140.0,0,1200
2022-12-21,11:03:00,140.0,140.0,140.0,140.0,0,1200
2022-12-21,11:06:00,140.0,140.0,140.0,140.0,0,1200
2022-12-21,11:09:00,140.0,140.0,140.0,140.0,0,1200
2022-12-21,11:12:00,140.0,140.0,140.0,140.0,0,1200
2022-12-21,11:15:00,140.0,140.0,140.0,140.0,0,1200
2022-12-21,11:18:00,140.0,140.0,140.0,140.0,0,1200
2022-12-21,11:21:00,140.0,140.0,140.0,140.0,0,1200
2022-12-21,11:24:00,140.0,140.0,140.0,140.0,0,1200
