Date,Time,Open,High,Low,Close,Volume,OI
2022-12-30,15:00:00,671.5,671.5,671.5,671.5,0,0
2022-12-30,15:03:00,671.5,671.5,671.5,671.5,0,0
2022-12-30,15:06:00,671.5,671.5,671.5,671.5,0,0
2022-12-30,15:09:00,671.5,671.5,671.5,671.5,0,0
2022-12-30,15:12:00,671.5,671.5,671.5,671.5,0,0
2022-12-30,15:15:00,671.5,671.5,671.5,671.5,0,0
2022-12-30,15:18:00,671.5,671.5,671.5,671.5,0,0
2022-12-30,15:21:00,671.5,671.5,671.5,671.5,0,0
2022-12-30,15:24:00,671.5,671.5,671.5,671.5,0,0
2022-12-30,15:27:00,671.5,671.5,671.5,671.5,0,0
2023-01-06,09:24:00,796.65,796.65,787.75,787.75,100,50
2023-01-06,09:27:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,09:30:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,09:33:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,09:36:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,09:39:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,09:42:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,09:45:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,09:48:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,09:51:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,09:54:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,09:57:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,10:00:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,10:03:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,10:09:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,10:12:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,10:15:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,10:18:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,10:21:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,10:24:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,10:27:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,10:30:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,10:33:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,10:36:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,10:39:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,10:45:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,10:48:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,10:51:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,10:54:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,10:57:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,11:00:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,11:03:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,11:06:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,11:09:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,11:12:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,11:15:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,11:18:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,11:21:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,11:24:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,11:27:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,11:33:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,11:36:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,11:39:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,11:42:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,11:45:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,11:48:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,11:51:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,11:54:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,11:57:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,12:03:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,12:06:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,12:09:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,12:12:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,12:15:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,12:18:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,12:21:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,12:24:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,12:27:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,12:30:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,12:39:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,12:42:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,12:45:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,12:48:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,12:51:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,12:54:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,12:57:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,13:00:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,13:03:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,13:06:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,13:09:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,13:12:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,13:15:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,13:21:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,13:24:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,13:27:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,13:30:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,13:33:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,13:36:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,13:39:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,13:42:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,13:45:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,13:48:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,13:51:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,13:54:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,13:57:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,14:00:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,14:03:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,14:06:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,14:09:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,14:15:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,14:18:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,14:21:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,14:24:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,14:27:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,14:30:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,14:33:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,14:36:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,14:39:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,14:42:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,14:45:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,14:48:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,14:51:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,14:54:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,14:57:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,15:00:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,15:03:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,15:06:00,787.75,787.75,787.75,787.75,0,50
2023-01-06,15:09:00,787.75,938.55,787.75,938.55,0,50
2023-01-06,15:12:00,938.55,938.55,938.55,938.55,0,50
2023-01-06,15:15:00,938.55,938.55,938.55,938.55,0,50
2023-01-06,15:18:00,938.55,938.55,938.55,938.55,0,50
2023-01-06,15:21:00,938.55,938.55,938.55,938.55,0,50
2023-01-06,15:24:00,938.55,938.55,938.55,938.55,0,50
2023-01-06,15:27:00,938.55,938.55,938.55,938.55,0,50
2023-01-12,09:15:00,900.0,900.0,900.0,900.0,50,50
2023-01-12,09:18:00,900.0,900.0,900.0,900.0,0,50
2023-01-12,09:21:00,900.0,900.0,900.0,900.0,0,50
2023-01-12,09:24:00,900.0,900.0,900.0,900.0,0,50
2023-01-12,09:27:00,900.0,900.0,900.0,900.0,0,50
2023-01-12,09:30:00,900.0,900.0,900.0,900.0,0,50
