Date,Time,Open,High,Low,Close,Volume,OI
2022-11-18,09:15:00,1.75,1.75,1.75,1.75,0,0
2022-11-21,09:15:00,1.75,1.75,1.75,1.75,0,0
2022-11-22,09:15:00,1.75,1.75,1.75,1.75,0,0
2022-11-23,09:15:00,1.75,1.75,1.75,1.75,0,0
2022-11-24,09:15:00,1.75,1.75,1.75,1.75,0,0
2022-11-25,09:15:00,1.75,1.75,1.75,1.75,0,0
2022-11-28,09:15:00,1.75,1.75,1.75,1.75,0,0
2022-11-29,09:15:00,1.75,1.75,1.75,1.75,0,0
2022-11-30,09:15:00,1.75,1.75,1.75,1.75,0,0
2022-12-01,09:15:00,1.75,1.75,1.75,1.75,0,0
2022-12-02,09:15:00,1.75,1.75,1.75,1.75,0,0
2022-12-05,09:15:00,1.75,1.75,1.75,1.75,0,0
2022-12-30,13:03:00,513.5,513.5,513.5,513.5,0,0
2022-12-30,13:06:00,513.5,513.5,513.5,513.5,0,0
2022-12-30,13:09:00,513.5,513.5,513.5,513.5,0,0
2022-12-30,13:12:00,513.5,513.5,513.5,513.5,0,0
2022-12-30,13:15:00,513.5,513.5,513.5,513.5,0,0
2022-12-30,13:18:00,513.5,513.5,513.5,513.5,0,0
2022-12-30,13:21:00,513.5,513.5,513.5,513.5,0,0
2022-12-30,13:24:00,513.5,513.5,513.5,513.5,0,0
2022-12-30,13:27:00,513.5,513.5,513.5,513.5,0,0
2022-12-30,13:30:00,513.5,513.5,513.5,513.5,0,0
2022-12-30,13:33:00,513.5,513.5,513.5,513.5,0,0
2022-12-30,13:36:00,513.5,513.5,513.5,513.5,0,0
2022-12-30,13:39:00,513.5,513.5,513.5,513.5,0,0
2022-12-30,13:42:00,513.5,513.5,513.5,513.5,0,0
2022-12-30,13:45:00,513.5,513.5,513.5,513.5,0,0
2022-12-30,13:48:00,513.5,513.5,513.5,513.5,0,0
2022-12-30,13:51:00,513.5,513.5,513.05,513.05,50,50
2022-12-30,13:54:00,513.05,513.05,513.05,513.05,0,50
2022-12-30,13:57:00,513.05,513.05,513.05,513.05,0,50
2022-12-30,14:00:00,513.05,513.05,513.05,513.05,0,50
2022-12-30,14:03:00,513.05,513.05,513.05,513.05,0,50
2022-12-30,14:06:00,513.05,513.05,513.05,513.05,0,50
2022-12-30,14:09:00,513.05,513.05,513.05,513.05,0,50
2022-12-30,14:12:00,513.05,513.05,513.05,513.05,0,50
2022-12-30,14:15:00,513.05,513.05,513.05,513.05,0,50
2022-12-30,14:18:00,513.05,513.05,513.05,513.05,0,50
2022-12-30,14:21:00,513.05,513.05,513.05,513.05,0,50
2022-12-30,14:24:00,513.05,513.05,513.05,513.05,0,50
2022-12-30,14:27:00,513.05,513.05,513.05,513.05,0,50
2022-12-30,14:30:00,513.05,513.05,513.05,513.05,0,50
2022-12-30,14:33:00,513.05,513.05,513.05,513.05,0,50
2022-12-30,14:36:00,513.05,513.05,513.05,513.05,0,50
2022-12-30,14:39:00,513.05,513.05,513.05,513.05,0,50
2022-12-30,14:42:00,513.05,513.05,513.05,513.05,0,50
2022-12-30,14:45:00,513.05,513.05,513.05,513.05,0,50
2022-12-30,14:48:00,513.05,513.05,513.05,513.05,0,50
2022-12-30,14:51:00,513.05,513.05,513.05,513.05,0,50
2022-12-30,14:54:00,513.05,513.05,513.05,513.05,0,50
2022-12-30,14:57:00,513.05,513.05,513.05,513.05,0,50
2022-12-30,15:00:00,513.05,519.5,513.05,519.5,50,100
2022-12-30,15:03:00,519.5,589.2,519.5,589.2,50,150
2022-12-30,15:06:00,589.2,589.2,589.2,589.2,0,150
2022-12-30,15:09:00,589.2,589.2,564.9,564.9,50,200
2022-12-30,15:12:00,564.9,564.9,558.35,558.35,50,200
2022-12-30,15:15:00,558.35,574.2,558.35,572.6,100,250
2022-12-30,15:18:00,572.6,572.6,572.6,572.6,0,250
2022-12-30,15:21:00,572.6,572.6,572.6,572.6,0,250
2022-12-30,15:24:00,572.6,572.6,572.6,572.6,0,250
2022-12-30,15:27:00,572.6,572.6,548.45,548.45,50,300
2023-01-03,11:24:00,495.45,495.45,495.45,495.45,0,300
2023-01-03,11:27:00,495.45,495.45,495.45,495.45,0,300
2023-01-03,11:30:00,495.45,495.45,495.45,495.45,0,300
2023-01-03,11:33:00,495.45,495.45,495.45,495.45,0,300
2023-01-03,11:36:00,495.45,495.45,495.45,495.45,0,300
2023-01-03,11:39:00,495.45,495.45,495.45,495.45,0,300
2023-01-03,11:42:00,495.45,495.45,495.45,495.45,0,300
2023-01-03,11:45:00,495.45,495.45,495.45,495.45,0,300
2023-01-03,11:48:00,495.45,495.45,495.45,495.45,0,300
2023-01-03,11:51:00,495.45,495.45,495.45,495.45,0,300
2023-01-03,11:54:00,495.45,495.45,495.45,495.45,0,300
2023-01-03,11:57:00,495.45,495.45,495.45,495.45,0,300
2023-01-03,12:00:00,495.45,495.45,495.45,495.45,0,300
2023-01-03,12:03:00,495.45,495.45,495.45,495.45,0,300
2023-01-03,12:06:00,495.45,495.45,495.45,495.45,0,300
2023-01-03,12:09:00,495.45,495.45,495.45,495.45,0,300
2023-01-03,12:12:00,495.45,495.45,495.45,495.45,0,300
2023-01-03,12:15:00,495.45,495.45,495.45,495.45,0,300
2023-01-03,12:18:00,495.45,495.45,495.45,495.45,0,300
2023-01-03,12:21:00,495.45,495.45,495.45,495.45,0,300
2023-01-03,12:24:00,495.45,495.45,495.45,495.45,0,300
2023-01-03,12:27:00,495.45,495.45,495.45,495.45,0,300
2023-01-03,12:30:00,495.45,495.45,495.45,495.45,0,300
2023-01-03,12:33:00,495.45,495.45,495.45,495.45,0,300
2023-01-03,12:36:00,495.45,495.45,495.45,495.45,0,300
2023-01-03,12:39:00,495.45,495.45,495.45,495.45,0,300
2023-01-03,12:42:00,495.45,495.45,495.45,495.45,0,300
2023-01-03,12:45:00,495.45,495.45,495.45,495.45,0,300
2023-01-03,12:48:00,495.45,495.45,495.45,495.45,0,300
2023-01-03,12:51:00,495.45,495.45,495.45,495.45,0,300
2023-01-03,12:54:00,495.45,495.45,495.45,495.45,0,300
2023-01-03,12:57:00,495.45,495.45,495.45,495.45,0,300
2023-01-03,13:00:00,495.45,495.45,495.45,495.45,0,300
2023-01-03,13:03:00,495.45,495.45,495.45,495.45,0,300
2023-01-03,13:06:00,495.45,495.45,495.45,495.45,0,300
2023-01-03,13:09:00,495.45,495.45,495.45,495.45,0,300
2023-01-03,13:12:00,495.45,495.45,495.45,495.45,0,300
2023-01-03,13:15:00,495.45,495.45,495.45,495.45,0,300
2023-01-03,13:18:00,495.45,495.45,495.45,495.45,0,300
2023-01-03,13:21:00,495.45,495.45,495.45,495.45,0,300
2023-01-03,13:24:00,495.45,495.45,495.45,495.45,0,300
2023-01-03,13:27:00,495.45,495.45,495.45,495.45,0,300
