Date,Time,Open,High,Low,Close,Volume,OI
2022-12-16,14:54:00,220.5,220.5,220.5,220.5,0,0
2022-12-16,14:57:00,220.5,220.5,220.5,220.5,0,0
2022-12-16,15:00:00,220.5,220.5,220.5,220.5,0,0
2022-12-16,15:03:00,220.5,220.5,220.5,220.5,0,0
2022-12-16,15:06:00,220.5,220.5,220.5,220.5,0,0
2022-12-16,15:09:00,220.5,220.5,220.5,220.5,0,0
2022-12-16,15:12:00,220.5,220.5,220.5,220.5,0,0
2022-12-16,15:15:00,220.5,220.5,220.5,220.5,0,0
2022-12-16,15:18:00,220.5,220.5,220.5,220.5,0,0
2022-12-16,15:21:00,220.5,220.5,220.5,220.5,0,0
2022-12-16,15:24:00,220.5,220.5,220.5,220.5,0,0
2022-12-16,15:27:00,220.5,220.5,220.5,220.5,0,0
2022-12-20,09:42:00,217.2,217.2,217.2,217.2,0,50
2022-12-20,09:45:00,217.2,217.2,217.2,217.2,0,50
2022-12-20,09:48:00,217.2,217.2,217.2,217.2,0,50
2022-12-20,09:51:00,217.2,217.2,217.2,217.2,0,50
2022-12-20,09:54:00,217.2,217.2,217.2,217.2,0,50
2022-12-20,09:57:00,217.2,217.2,217.2,217.2,0,50
2022-12-20,10:00:00,217.2,225.15,217.2,225.15,100,150
2022-12-20,10:03:00,225.15,225.15,225.05,225.05,50,150
2022-12-20,10:06:00,225.05,225.05,225.05,225.05,0,150
2022-12-20,10:09:00,225.05,225.05,225.05,225.05,0,150
2022-12-20,10:12:00,225.05,225.05,225.05,225.05,0,150
2022-12-20,10:15:00,225.05,225.05,225.05,225.05,0,150
2022-12-20,10:18:00,225.05,225.05,225.05,225.05,0,150
2022-12-20,10:21:00,225.05,225.05,225.05,225.05,0,150
2022-12-20,10:24:00,225.05,225.05,225.05,225.05,0,150
2022-12-20,10:27:00,225.05,225.05,225.05,225.05,0,150
2022-12-20,10:30:00,225.05,225.05,223.4,223.4,50,250
2022-12-20,10:33:00,223.4,223.4,223.4,223.4,0,250
2022-12-20,10:36:00,223.4,223.4,223.4,223.4,0,250
2022-12-20,10:39:00,223.4,223.4,223.4,223.4,0,250
2022-12-20,10:42:00,223.4,223.4,223.4,223.4,0,250
2022-12-20,10:45:00,223.4,223.4,223.4,223.4,0,250
2022-12-20,10:48:00,223.4,223.4,215.55,215.95,350,300
2022-12-20,10:51:00,215.95,215.95,215.95,215.95,0,300
2022-12-20,10:54:00,215.95,215.95,215.95,215.95,0,300
2022-12-20,10:57:00,215.95,221.0,215.95,221.0,50,650
2022-12-20,11:00:00,221.0,221.0,221.0,221.0,0,650
2022-12-20,11:03:00,221.0,221.0,221.0,221.0,0,650
2022-12-20,11:06:00,221.0,221.0,221.0,221.0,0,650
2022-12-20,11:09:00,221.0,221.0,221.0,221.0,0,650
2022-12-20,11:12:00,221.0,221.0,221.0,221.0,0,650
2022-12-20,11:15:00,221.0,221.0,221.0,221.0,0,650
2022-12-20,11:18:00,221.0,221.0,221.0,221.0,0,650
2022-12-20,11:21:00,221.0,221.0,221.0,221.0,0,650
2022-12-20,11:24:00,221.0,221.0,221.0,221.0,0,650
2022-12-20,11:27:00,221.0,221.0,221.0,221.0,0,650
2022-12-20,11:30:00,221.0,221.0,221.0,221.0,0,650
2022-12-20,11:33:00,221.0,226.9,221.0,226.9,100,700
2022-12-20,11:36:00,226.9,226.9,226.9,226.9,0,700
2022-12-20,11:39:00,226.9,226.9,226.9,226.9,0,700
2022-12-20,11:42:00,226.9,226.9,226.9,226.9,0,700
2022-12-20,11:45:00,226.9,226.9,226.9,226.9,0,700
