Date,Time,Open,High,Low,Close,Volume,OI
2023-01-06,09:15:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,09:18:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,09:21:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,09:24:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,09:27:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,09:30:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,09:33:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,09:36:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,09:39:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,09:42:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,09:45:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,09:48:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,09:51:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,09:54:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,09:57:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,10:00:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,10:03:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,10:06:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,10:09:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,10:12:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,10:15:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,10:18:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,10:21:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,10:24:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,10:27:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,10:30:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,10:33:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,10:36:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,10:39:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,10:42:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,10:45:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,10:48:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,10:51:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,10:54:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,10:57:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,11:00:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,11:03:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,11:06:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,11:09:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,11:12:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,11:15:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,11:18:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,11:21:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,11:24:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,11:27:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,11:30:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,11:33:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,11:36:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,11:39:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,11:42:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,11:45:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,11:48:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,11:51:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,11:54:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,11:57:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,12:00:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,12:03:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,12:06:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,12:09:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,12:12:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,12:15:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,12:18:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,12:21:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,12:24:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,12:27:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,12:30:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,12:33:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,12:36:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,12:39:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,12:42:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,12:45:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,12:48:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,12:51:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,12:54:00,623.05,623.05,623.05,623.05,0,0
2023-01-06,12:57:00,623.05,623.05,488.0,488.0,150,100
2023-01-06,13:00:00,488.0,488.0,488.0,488.0,0,100
2023-01-06,13:03:00,488.0,488.0,488.0,488.0,0,100
2023-01-06,13:06:00,488.0,488.0,488.0,488.0,0,100
